1870.581,0.175,0.081,0.259,-0.010,0.360,-0.091,0.441,-0.028,0.378,-0.159,0.510
1870.664,-0.171,-0.277,-0.100,-0.352,0.009,-0.445,0.102,-0.376,0.024,-0.514,0.164
1870.747,-0.141,-0.243,-0.053,-0.329,0.047,-0.471,0.189,-0.351,0.072,-0.531,0.252
1870.83,-0.330,-0.464,-0.235,-0.520,-0.141,-0.827,0.166,-0.560,-0.117,-0.880,0.208
1870.913,-0.008,-0.099,0.078,-0.216,0.200,-0.442,0.426,-0.233,0.217,-0.496,0.481
1870.996,-1.076,-1.203,-0.996,-1.288,-0.864,-1.805,-0.347,-1.322,-0.844,-1.848,-0.313
1871.083,-0.772,-0.888,-0.656,-0.988,-0.556,-1.684,0.140,-1.020,-0.533,-1.720,0.169
1871.166,-0.962,-1.077,-0.863,-1.183,-0.740,-1.878,-0.046,-1.216,-0.716,-1.915,-0.015
1871.249,0.076,-0.039,0.168,-0.122,0.275,-0.557,0.710,-0.154,0.295,-0.600,0.744
1871.332,0.022,-0.090,0.096,-0.168,0.212,-0.339,0.382,-0.198,0.226,-0.403,0.434
1871.415,-0.314,-0.416,-0.240,-0.486,-0.141,-0.625,-0.002,-0.512,-0.124,-0.685,0.050
1871.498,-0.151,-0.244,-0.070,-0.332,0.029,-0.398,0.095,-0.352,0.048,-0.469,0.166
1871.581,0.146,0.056,0.235,-0.024,0.315,-0.152,0.443,-0.044,0.341,-0.205,0.504
1871.664,-0.079,-0.180,-0.010,-0.255,0.098,-0.344,0.186,-0.276,0.111,-0.410,0.246
1871.747,-0.538,-0.642,-0.460,-0.724,-0.351,-0.910,-0.165,-0.748,-0.332,-0.966,-0.112
1871.83,-0.451,-0.576,-0.350,-0.655,-0.248,-0.896,-0.007,-0.687,-0.228,-0.956,0.044
1871.913,-0.930,-1.050,-0.828,-1.132,-0.728,-1.472,-0.388,-1.165,-0.704,-1.522,-0.344
1871.996,-0.843,-0.966,-0.762,-1.049,-0.637,-1.520,-0.165,-1.083,-0.618,-1.564,-0.132
1872.083,-0.329,-0.465,-0.219,-0.538,-0.120,-1.150,0.493,-0.575,-0.101,-1.192,0.518
1872.166,-0.582,-0.691,-0.496,-0.779,-0.385,-1.340,0.176,-0.813,-0.365,-1.379,0.202
1872.249,-0.573,-0.687,-0.481,-0.764,-0.383,-1.133,-0.013,-0.792,-0.358,-1.175,0.027
1872.332,-0.017,-0.114,0.059,-0.199,0.164,-0.346,0.311,-0.227,0.182,-0.408,0.365
1872.415,0.157,0.042,0.250,-0.021,0.336,-0.148,0.463,-0.051,0.358,-0.214,0.522
1872.498,-0.010,-0.106,0.072,-0.179,0.160,-0.245,0.226,-0.206,0.179,-0.317,0.291
1872.581,0.052,-0.042,0.135,-0.117,0.221,-0.218,0.322,-0.140,0.243,-0.279,0.382
1872.664,0.187,0.076,0.262,0.012,0.361,-0.052,0.425,-0.021,0.377,-0.131,0.490
1872.747,0.092,0.001,0.168,-0.095,0.279,-0.221,0.405,-0.114,0.300,-0.282,0.468
1872.83,-0.125,-0.227,-0.036,-0.318,0.068,-0.472,0.222,-0.342,0.087,-0.534,0.282
1872.913,-0.459,-0.554,-0.385,-0.640,-0.279,-0.864,-0.054,-0.665,-0.266,-0.916,-0.013
1872.996,-0.576,-0.681,-0.502,-0.763,-0.389,-1.181,0.029,-0.792,-0.371,-1.220,0.061
1873.083,0.017,-0.084,0.115,-0.169,0.202,-0.691,0.725,-0.195,0.226,-0.723,0.754
1873.166,-0.544,-0.664,-0.450,-0.729,-0.358,-1.356,0.269,-0.773,-0.333,-1.393,0.291
1873.249,-0.383,-0.500,-0.295,-0.568,-0.197,-0.909,0.144,-0.599,-0.178,-0.954,0.180
1873.332,-0.694,-0.791,-0.622,-0.873,-0.514,-1.053,-0.334,-0.901,-0.495,-1.110,-0.284
1873.415,-0.544,-0.639,-0.463,-0.712,-0.375,-0.825,-0.262,-0.736,-0.357,-0.886,-0.207
1873.498,-0.170,-0.250,-0.091,-0.347,0.008,-0.415,0.076,-0.365,0.029,-0.483,0.147
1873.581,-0.079,-0.189,0.046,-0.247,0.089,-0.363,0.205,-0.274,0.126,-0.422,0.273
1873.664,-0.062,-0.151,0.015,-0.228,0.104,-0.286,0.162,-0.252,0.121,-0.357,0.226
1873.747,-0.261,-0.356,-0.148,-0.425,-0.097,-0.535,0.013,-0.451,-0.064,-0.593,0.078
1873.83,-0.338,-0.438,-0.237,-0.514,-0.162,-0.702,0.026,-0.543,-0.136,-0.756,0.077
1873.913,-0.480,-0.582,-0.397,-0.670,-0.289,-0.913,-0.047,-0.696,-0.268,-0.964,0.002
1873.996,-0.025,-0.130,0.055,-0.211,0.161,-0.614,0.564,-0.243,0.181,-0.656,0.597
1874.083,0.487,0.357,0.600,0.296,0.678,-0.357,1.331,0.258,0.708,-0.391,1.357
1874.166,-0.305,-0.409,-0.215,-0.484,-0.126,-0.958,0.348,-0.518,-0.103,-0.995,0.376
1874.249,-0.662,-0.774,-0.577,-0.844,-0.480,-1.162,-0.162,-0.875,-0.459,-1.207,-0.124
1874.332,-0.509,-0.616,-0.429,-0.682,-0.337,-0.837,-0.182,-0.715,-0.319,-0.899,-0.133
1874.415,-0.373,-0.485,-0.273,-0.536,-0.210,-0.684,-0.062,-0.568,-0.184,-0.741,-0.010
1874.498,-0.135,-0.242,-0.052,-0.304,0.035,-0.399,0.129,-0.335,0.056,-0.468,0.190
1874.581,-0.130,-0.225,-0.049,-0.289,0.028,-0.385,0.125,-0.310,0.052,-0.442,0.184
1874.664,-0.295,-0.400,-0.210,-0.471,-0.120,-0.536,-0.055,-0.493,-0.098,-0.606,0.016
1874.747,0.017,-0.086,0.105,-0.144,0.178,-0.237,0.271,-0.172,0.204,-0.300,0.333
1874.83,-0.298,-0.402,-0.211,-0.466,-0.130,-0.596,0.000,-0.493,-0.113,-0.656,0.052
1874.913,-0.563,-0.660,-0.482,-0.735,-0.391,-0.967,-0.159,-0.760,-0.368,-1.012,-0.114
1874.996,-0.467,-0.577,-0.382,-0.649,-0.285,-1.008,0.074,-0.674,-0.259,-1.045,0.114
1875.083,-0.916,-1.037,-0.806,-1.082,-0.749,-1.569,-0.262,-1.117,-0.720,-1.601,-0.236
1875.166,-1.066,-1.179,-0.952,-1.243,-0.888,-1.811,-0.320,-1.282,-0.857,-1.843,-0.293
1875.249,-0.882,-0.994,-0.799,-1.043,-0.721,-1.292,-0.472,-1.073,-0.700,-1.336,-0.435
1875.332,-0.650,-0.752,-0.578,-0.805,-0.496,-0.969,-0.331,-0.837,-0.479,-1.023,-0.291
1875.415,-0.123,-0.243,-0.037,-0.276,0.029,-0.351,0.105,-0.306,0.050,-0.416,0.163
1875.498,-0.058,-0.159,0.031,-0.212,0.096,-0.253,0.137,-0.237,0.120,-0.322,0.207
1875.581,-0.187,-0.297,-0.087,-0.335,-0.039,-0.389,0.015,-0.367,-0.003,-0.456,0.088
1875.664,-0.093,-0.193,0.000,-0.237,0.051,-0.294,0.108,-0.268,0.076,-0.360,0.170
1875.747,-0.342,-0.465,-0.234,-0.483,-0.201,-0.621,-0.063,-0.527,-0.160,-0.676,-0.008
1875.83,-0.376,-0.495,-0.289,-0.542,-0.211,-0.690,-0.062,-0.578,-0.184,-0.750,-0.009
1875.913,-0.790,-0.893,-0.693,-0.954,-0.626,-1.177,-0.403,-0.984,-0.595,-1.222,-0.355
1875.996,-0.603,-0.724,-0.507,-0.772,-0.435,-1.135,-0.072,-0.806,-0.403,-1.170,-0.033
1876.083,-0.344,-0.464,-0.231,-0.511,-0.176,-1.016,0.328,-0.551,-0.148,-1.051,0.352
1876.166,-0.253,-0.355,-0.144,-0.415,-0.091,-0.809,0.304,-0.444,-0.055,-0.839,0.341
1876.249,-0.496,-0.624,-0.406,-0.655,-0.337,-0.963,-0.029,-0.697,-0.313,-1.008,0.003
1876.332,-0.283,-0.381,-0.201,-0.430,-0.136,-0.616,0.050,-0.463,-0.114,-0.663,0.089
1876.415,-0.661,-0.780,-0.579,-0.813,-0.508,-0.937,-0.385,-0.847,-0.485,-0.994,-0.334
1876.498,0.023,-0.078,0.102,-0.124,0.170,-0.192,0.238,-0.155,0.194,-0.257,0.297
1876.581,0.181,0.073,0.277,0.028,0.334,-0.012,0.373,-0.002,0.364,-0.084,0.447
1876.664,0.013,-0.092,0.097,-0.130,0.155,-0.194,0.220,-0.160,0.181,-0.256,0.280
1876.747,-0.221,-0.336,-0.130,-0.367,-0.075,-0.470,0.027,-0.402,-0.044,-0.528,0.085
1876.83,-0.435,-0.555,-0.338,-0.583,-0.286,-0.750,-0.120,-0.624,-0.254,-0.803,-0.072
1876.913,-0.692,-0.797,-0.607,-0.835,-0.550,-1.050,-0.334,-0.867,-0.523,-1.091,-0.296
1876.996,-0.982,-1.108,-0.876,-1.140,-0.823,-1.545,-0.418,-1.182,-0.789,-1.579,-0.385
1877.083,-0.301,-0.428,-0.178,-0.465,-0.136,-0.996,0.395,-0.506,-0.101,-1.027,0.421
1877.166,0.083,-0.032,0.189,-0.079,0.244,-0.517,0.682,-0.116,0.279,-0.548,0.714
1877.249,-0.473,-0.606,-0.376,-0.632,-0.313,-0.947,0.001,-0.670,-0.283,-0.986,0.038
1877.332,-0.474,-0.577,-0.398,-0.625,-0.322,-0.809,-0.138,-0.661,-0.299,-0.860,-0.097
1877.415,-0.365,-0.490,-0.272,-0.505,-0.226,-0.631,-0.099,-0.540,-0.194,-0.683,-0.048
1877.498,0.144,0.036,0.237,-0.002,0.289,-0.097,0.384,-0.038,0.319,-0.158,0.441
1877.581,0.257,0.152,0.347,0.103,0.411,0.016,0.498,0.079,0.440,-0.041,0.562
1877.664,0.365,0.257,0.456,0.217,0.513,0.137,0.593,0.184,0.540,0.073,0.652
1877.747,0.125,0.013,0.208,-0.027,0.276,-0.136,0.385,-0.059,0.301,-0.194,0.439
1877.83,0.000,-0.102,0.088,-0.152,0.153,-0.306,0.307,-0.185,0.178,-0.358,0.355
1877.913,0.284,0.184,0.373,0.126,0.442,-0.078,0.646,0.102,0.471,-0.119,0.694
1877.996,0.402,0.291,0.498,0.247,0.556,-0.122,0.926,0.214,0.589,-0.153,0.960
1878.083,0.108,-0.001,0.212,-0.045,0.261,-0.532,0.748,-0.080,0.292,-0.560,0.773
1878.166,0.585,0.482,0.694,0.441,0.730,0.025,1.146,0.408,0.765,-0.001,1.175
1878.249,0.561,0.438,0.651,0.411,0.712,0.134,0.989,0.369,0.738,0.090,1.022
1878.332,0.576,0.462,0.646,0.433,0.719,0.235,0.917,0.393,0.737,0.185,0.949
1878.415,0.053,-0.068,0.146,-0.099,0.204,-0.233,0.339,-0.133,0.234,-0.287,0.392
1878.498,0.414,0.312,0.496,0.263,0.565,0.200,0.628,0.232,0.586,0.132,0.688
1878.581,0.084,-0.016,0.181,-0.060,0.228,-0.116,0.284,-0.088,0.257,-0.179,0.349
1878.664,0.214,0.112,0.294,0.074,0.353,0.050,0.377,0.045,0.376,-0.021,0.444
1878.747,0.241,0.142,0.325,0.094,0.388,0.008,0.475,0.066,0.416,-0.050,0.533
1878.83,-0.037,-0.138,0.043,-0.189,0.115,-0.344,0.269,-0.220,0.140,-0.395,0.316
1878.913,-0.121,-0.221,-0.046,-0.263,0.020,-0.483,0.240,-0.294,0.045,-0.523,0.276
1878.996,-0.406,-0.511,-0.323,-0.550,-0.262,-0.923,0.111,-0.582,-0.234,-0.951,0.140
1879.083,-0.157,-0.274,-0.040,-0.302,-0.013,-0.868,0.554,-0.338,0.023,-0.890,0.577
1879.166,-0.055,-0.157,0.045,-0.191,0.081,-0.605,0.495,-0.223,0.113,-0.630,0.520
1879.249,-0.041,-0.154,0.044,-0.183,0.102,-0.454,0.372,-0.216,0.126,-0.490,0.404
1879.332,-0.206,-0.289,-0.134,-0.342,-0.071,-0.534,0.122,-0.371,-0.050,-0.574,0.156
1879.415,-0.049,-0.153,0.027,-0.185,0.088,-0.284,0.186,-0.214,0.111,-0.336,0.235
1879.498,-0.209,-0.304,-0.137,-0.345,-0.073,-0.392,-0.027,-0.374,-0.053,-0.455,0.031
1879.581,-0.194,-0.290,-0.110,-0.323,-0.064,-0.379,-0.009,-0.352,-0.037,-0.437,0.049
1879.664,-0.220,-0.313,-0.146,-0.343,-0.097,-0.399,-0.041,-0.371,-0.077,-0.455,0.009
1879.747,-0.231,-0.329,-0.150,-0.368,-0.094,-0.464,0.002,-0.396,-0.069,-0.517,0.053
1879.83,0.018,-0.089,0.099,-0.111,0.148,-0.288,0.325,-0.150,0.177,-0.333,0.361
1879.913,-0.611,-0.707,-0.541,-0.739,-0.483,-0.965,-0.257,-0.770,-0.454,-1.000,-0.223
1879.996,-0.744,-0.857,-0.663,-0.883,-0.605,-1.253,-0.235,-0.921,-0.575,-1.283,-0.208
1880.083,0.128,0.016,0.244,-0.013,0.270,-0.524,0.780,-0.051,0.310,-0.546,0.807
1880.166,-0.277,-0.383,-0.182,-0.416,-0.137,-0.755,0.202,-0.450,-0.106,-0.785,0.231
1880.249,-0.201,-0.316,-0.117,-0.328,-0.075,-0.614,0.211,-0.368,-0.051,-0.649,0.235
1880.332,-0.098,-0.199,-0.013,-0.221,0.025,-0.434,0.238,-0.257,0.053,-0.470,0.270
1880.415,-0.161,-0.285,-0.062,-0.282,-0.039,-0.426,0.105,-0.321,-0.005,-0.470,0.148
1880.498,-0.155,-0.250,-0.061,-0.289,-0.020,-0.352,0.043,-0.321,0.009,-0.412,0.103
1880.581,-0.177,-0.268,-0.092,-0.305,-0.049,-0.354,-0.000,-0.335,-0.024,-0.415,0.056
1880.664,-0.122,-0.215,-0.041,-0.243,-0.001,-0.295,0.052,-0.273,0.023,-0.353,0.104
1880.747,-0.244,-0.347,-0.144,-0.368,-0.121,-0.485,-0.004,-0.400,-0.092,-0.531,0.040
1880.83,-0.449,-0.547,-0.373,-0.576,-0.323,-0.755,-0.144,-0.608,-0.297,-0.795,-0.108
1880.913,-0.640,-0.727,-0.567,-0.773,-0.507,-0.975,-0.305,-0.800,-0.482,-1.011,-0.270
1880.996,-0.475,-0.582,-0.392,-0.610,-0.341,-0.982,0.031,-0.647,-0.313,-1.011,0.055
1881.083,-0.514,-0.625,-0.428,-0.647,-0.382,-1.086,0.057,-0.685,-0.353,-1.113,0.077
1881.166,-0.248,-0.353,-0.160,-0.372,-0.124,-0.744,0.248,-0.409,-0.093,-0.770,0.271
1881.249,-0.297,-0.396,-0.209,-0.427,-0.166,-0.685,0.091,-0.464,-0.144,-0.722,0.117
1881.332,-0.178,-0.273,-0.102,-0.302,-0.053,-0.505,0.150,-0.335,-0.031,-0.543,0.180
1881.415,0.025,-0.099,0.117,-0.096,0.146,-0.205,0.254,-0.131,0.177,-0.252,0.301
1881.498,-0.164,-0.259,-0.076,-0.274,-0.053,-0.336,0.009,-0.307,-0.024,-0.388,0.059
1881.581,-0.107,-0.200,-0.022,-0.230,0.017,-0.269,0.055,-0.262,0.046,-0.331,0.116
1881.664,-0.044,-0.139,0.034,-0.162,0.075,-0.203,0.116,-0.192,0.101,-0.262,0.172
1881.747,-0.215,-0.299,-0.146,-0.332,-0.098,-0.445,0.015,-0.362,-0.077,-0.490,0.052
1881.83,-0.427,-0.519,-0.348,-0.551,-0.302,-0.721,-0.133,-0.578,-0.273,-0.756,-0.093
1881.913,-0.551,-0.631,-0.466,-0.675,-0.427,-0.865,-0.238,-0.696,-0.400,-0.895,-0.201
1881.996,-0.153,-0.259,-0.067,-0.286,-0.020,-0.647,0.340,-0.323,0.010,-0.675,0.367
1882.083,0.349,0.234,0.443,0.224,0.475,-0.195,0.893,0.182,0.506,-0.224,0.911
1882.166,0.015,-0.084,0.101,-0.117,0.147,-0.424,0.455,-0.150,0.174,-0.455,0.482
1882.249,-0.048,-0.152,0.040,-0.178,0.082,-0.446,0.350,-0.217,0.107,-0.482,0.377
1882.332,-0.410,-0.505,-0.336,-0.531,-0.288,-0.733,-0.087,-0.568,-0.266,-0.772,-0.059
1882.415,-0.449,-0.565,-0.369,-0.566,-0.333,-0.688,-0.211,-0.599,-0.306,-0.731,-0.171
1882.498,-0.343,-0.436,-0.253,-0.461,-0.225,-0.519,-0.168,-0.490,-0.192,-0.570,-0.109
1882.581,-0.227,-0.321,-0.144,-0.344,-0.111,-0.371,-0.083,-0.377,-0.085,-0.436,-0.025
1882.664,-0.166,-0.265,-0.086,-0.288,-0.044,-0.332,-0.001,-0.321,-0.017,-0.393,0.057
1882.747,-0.181,-0.285,-0.109,-0.292,-0.070,-0.403,0.041,-0.330,-0.048,-0.451,0.075
1882.83,-0.413,-0.513,-0.328,-0.534,-0.291,-0.697,-0.128,-0.565,-0.257,-0.734,-0.087
1882.913,-0.468,-0.561,-0.373,-0.593,-0.344,-0.778,-0.158,-0.623,-0.316,-0.814,-0.123
1882.996,-0.575,-0.689,-0.493,-0.708,-0.442,-1.047,-0.104,-0.753,-0.416,-1.082,-0.080
1883.083,-0.732,-0.839,-0.653,-0.856,-0.609,-1.209,-0.256,-0.893,-0.581,-1.238,-0.236
1883.166,-0.533,-0.639,-0.453,-0.652,-0.414,-0.975,-0.090,-0.691,-0.385,-1.004,-0.067
1883.249,-0.633,-0.731,-0.547,-0.746,-0.521,-0.983,-0.284,-0.784,-0.495,-1.015,-0.259
1883.332,-0.394,-0.497,-0.318,-0.509,-0.279,-0.675,-0.113,-0.552,-0.256,-0.721,-0.084
1883.415,-0.286,-0.408,-0.197,-0.398,-0.174,-0.500,-0.072,-0.436,-0.143,-0.546,-0.029
1883.498,-0.087,-0.178,0.006,-0.199,0.024,-0.256,0.082,-0.232,0.056,-0.309,0.135
1883.581,-0.149,-0.249,-0.060,-0.267,-0.032,-0.304,0.006,-0.303,-0.004,-0.368,0.062
1883.664,-0.111,-0.202,-0.033,-0.217,-0.006,-0.276,0.053,-0.249,0.020,-0.326,0.099
1883.747,-0.305,-0.396,-0.234,-0.415,-0.195,-0.522,-0.088,-0.446,-0.171,-0.565,-0.051
1883.83,-0.430,-0.512,-0.351,-0.538,-0.321,-0.690,-0.169,-0.564,-0.292,-0.722,-0.134
1883.913,-0.432,-0.510,-0.349,-0.545,-0.318,-0.713,-0.150,-0.573,-0.292,-0.747,-0.116
1883.996,-0.228,-0.322,-0.145,-0.337,-0.119,-0.642,0.187,-0.374,-0.087,-0.667,0.211
1884.083,-0.456,-0.565,-0.359,-0.569,-0.342,-0.969,0.057,-0.611,-0.307,-0.995,0.076
1884.166,-0.227,-0.326,-0.138,-0.341,-0.114,-0.664,0.210,-0.381,-0.081,-0.692,0.233
1884.249,-0.535,-0.636,-0.439,-0.637,-0.433,-0.905,-0.165,-0.682,-0.396,-0.934,-0.140
1884.332,-0.672,-0.763,-0.607,-0.781,-0.562,-0.981,-0.362,-0.822,-0.544,-1.020,-0.341
1884.415,-0.345,-0.449,-0.283,-0.450,-0.239,-0.557,-0.132,-0.479,-0.217,-0.596,-0.097
1884.498,-0.430,-0.516,-0.356,-0.532,-0.329,-0.594,-0.267,-0.559,-0.303,-0.638,-0.222
1884.581,-0.432,-0.518,-0.361,-0.535,-0.330,-0.577,-0.288,-0.564,-0.306,-0.628,-0.241
1884.664,-0.417,-0.515,-0.347,-0.518,-0.316,-0.572,-0.262,-0.553,-0.295,-0.624,-0.220
1884.747,-0.500,-0.581,-0.435,-0.602,-0.399,-0.724,-0.276,-0.631,-0.377,-0.761,-0.245
1884.83,-0.375,-0.452,-0.300,-0.478,-0.271,-0.639,-0.110,-0.503,-0.243,-0.667,-0.077
1884.913,-0.834,-0.921,-0.762,-0.936,-0.732,-1.127,-0.541,-0.963,-0.708,-1.154,-0.514
1884.996,-0.471,-0.565,-0.400,-0.576,-0.367,-0.882,-0.061,-0.613,-0.341,-0.907,-0.042
1885.083,-0.700,-0.790,-0.624,-0.806,-0.595,-1.134,-0.267,-0.839,-0.563,-1.155,-0.246
1885.166,-0.522,-0.618,-0.441,-0.621,-0.423,-0.937,-0.106,-0.658,-0.393,-0.959,-0.086
1885.249,-0.513,-0.602,-0.435,-0.614,-0.413,-0.847,-0.180,-0.649,-0.390,-0.875,-0.160
1885.332,-0.431,-0.508,-0.372,-0.532,-0.330,-0.720,-0.143,-0.564,-0.313,-0.752,-0.122
1885.415,-0.445,-0.562,-0.377,-0.543,-0.346,-0.651,-0.238,-0.580,-0.321,-0.691,-0.204
1885.498,-0.413,-0.501,-0.335,-0.512,-0.314,-0.572,-0.254,-0.542,-0.286,-0.617,-0.209
1885.581,-0.211,-0.298,-0.122,-0.303,-0.120,-0.372,-0.051,-0.336,-0.084,-0.413,-0.005
1885.664,-0.325,-0.416,-0.251,-0.421,-0.229,-0.489,-0.160,-0.450,-0.206,-0.531,-0.121
1885.747,-0.277,-0.359,-0.214,-0.373,-0.182,-0.488,-0.067,-0.400,-0.159,-0.521,-0.036
1885.83,-0.138,-0.207,-0.062,-0.233,-0.043,-0.399,0.122,-0.257,-0.011,-0.422,0.155
1885.913,-0.378,-0.468,-0.294,-0.476,-0.280,-0.674,-0.082,-0.504,-0.249,-0.698,-0.052
1885.996,-0.088,-0.175,-0.013,-0.188,0.012,-0.459,0.283,-0.222,0.040,-0.481,0.306
1886.083,-0.385,-0.481,-0.304,-0.484,-0.287,-0.838,0.068,-0.519,-0.255,-0.859,0.085
1886.166,-0.607,-0.701,-0.524,-0.706,-0.508,-1.008,-0.206,-0.741,-0.475,-1.029,-0.183
1886.249,-0.464,-0.548,-0.391,-0.557,-0.370,-0.797,-0.130,-0.593,-0.348,-0.824,-0.114
1886.332,-0.236,-0.320,-0.170,-0.332,-0.140,-0.523,0.051,-0.371,-0.122,-0.557,0.069
1886.415,-0.178,-0.285,-0.102,-0.280,-0.076,-0.378,0.023,-0.312,-0.049,-0.418,0.062
1886.498,-0.297,-0.379,-0.228,-0.393,-0.202,-0.446,-0.148,-0.420,-0.177,-0.490,-0.105
1886.581,-0.147,-0.234,-0.067,-0.244,-0.050,-0.279,-0.015,-0.269,-0.019,-0.325,0.038
1886.664,-0.244,-0.327,-0.175,-0.337,-0.151,-0.389,-0.100,-0.365,-0.132,-0.433,-0.061
1886.747,-0.375,-0.458,-0.317,-0.465,-0.285,-0.600,-0.151,-0.500,-0.267,-0.635,-0.129
1886.83,-0.337,-0.412,-0.265,-0.434,-0.241,-0.585,-0.090,-0.461,-0.210,-0.612,-0.057
1886.913,-0.515,-0.596,-0.437,-0.612,-0.419,-0.807,-0.224,-0.643,-0.389,-0.832,-0.197
1886.996,-0.300,-0.407,-0.228,-0.404,-0.197,-0.719,0.118,-0.444,-0.169,-0.743,0.139
1887.083,-0.647,-0.741,-0.552,-0.751,-0.542,-1.123,-0.171,-0.786,-0.509,-1.143,-0.152
1887.166,-0.581,-0.685,-0.498,-0.683,-0.479,-0.990,-0.171,-0.719,-0.446,-1.012,-0.149
1887.249,-0.403,-0.492,-0.326,-0.505,-0.302,-0.758,-0.048,-0.537,-0.274,-0.782,-0.025
1887.332,-0.415,-0.492,-0.350,-0.519,-0.312,-0.711,-0.120,-0.553,-0.294,-0.744,-0.099
1887.415,-0.234,-0.357,-0.152,-0.326,-0.141,-0.444,-0.023,-0.368,-0.107,-0.482,0.013
1887.498,-0.279,-0.370,-0.205,-0.376,-0.181,-0.428,-0.129,-0.410,-0.155,-0.478,-0.085
1887.581,-0.148,-0.234,-0.068,-0.245,-0.051,-0.299,0.003,-0.276,-0.020,-0.344,0.051
1887.664,-0.310,-0.413,-0.240,-0.404,-0.216,-0.459,-0.161,-0.444,-0.196,-0.511,-0.123
1887.747,-0.242,-0.338,-0.171,-0.339,-0.146,-0.454,-0.031,-0.377,-0.120,-0.495,0.001
1887.83,-0.496,-0.591,-0.416,-0.595,-0.398,-0.759,-0.234,-0.627,-0.360,-0.787,-0.198
1887.913,-0.332,-0.418,-0.254,-0.431,-0.233,-0.619,-0.046,-0.463,-0.207,-0.648,-0.020
1887.996,-0.226,-0.333,-0.160,-0.334,-0.118,-0.647,0.196,-0.376,-0.094,-0.675,0.214
1888.083,-0.610,-0.709,-0.511,-0.720,-0.500,-1.145,-0.075,-0.757,-0.465,-1.165,-0.055
1888.166,-0.539,-0.641,-0.454,-0.640,-0.439,-0.999,-0.080,-0.678,-0.407,-1.019,-0.061
1888.249,-0.633,-0.722,-0.545,-0.734,-0.533,-0.989,-0.278,-0.769,-0.501,-1.012,-0.252
1888.332,-0.039,-0.116,0.033,-0.136,0.058,-0.341,0.263,-0.170,0.082,-0.370,0.286
1888.415,-0.259,-0.371,-0.180,-0.356,-0.162,-0.464,-0.054,-0.395,-0.132,-0.504,-0.018
1888.498,-0.132,-0.219,-0.062,-0.231,-0.032,-0.274,0.010,-0.262,-0.008,-0.324,0.057
1888.581,-0.158,-0.236,-0.064,-0.257,-0.058,-0.294,-0.021,-0.286,-0.023,-0.344,0.035
1888.664,-0.171,-0.271,-0.093,-0.263,-0.079,-0.331,-0.011,-0.299,-0.053,-0.375,0.028
1888.747,-0.160,-0.255,-0.094,-0.255,-0.065,-0.367,0.048,-0.296,-0.040,-0.409,0.078
1888.83,-0.010,-0.096,0.077,-0.103,0.083,-0.251,0.231,-0.133,0.121,-0.278,0.267
1888.913,-0.276,-0.363,-0.190,-0.372,-0.179,-0.591,0.040,-0.406,-0.143,-0.615,0.069
1888.996,-0.224,-0.347,-0.139,-0.323,-0.125,-0.685,0.237,-0.380,-0.093,-0.713,0.253
1889.083,-0.118,-0.230,-0.027,-0.222,-0.015,-0.642,0.406,-0.270,0.020,-0.667,0.420
1889.166,-0.136,-0.248,-0.048,-0.233,-0.039,-0.595,0.323,-0.278,-0.002,-0.616,0.343
1889.249,-0.118,-0.224,-0.033,-0.216,-0.021,-0.503,0.267,-0.268,0.008,-0.535,0.283
1889.332,0.150,0.047,0.230,0.048,0.252,-0.158,0.457,0.003,0.277,-0.194,0.480
1889.415,0.041,-0.083,0.129,-0.057,0.139,-0.172,0.254,-0.100,0.174,-0.213,0.292
1889.498,0.001,-0.090,0.085,-0.088,0.090,-0.161,0.164,-0.132,0.127,-0.209,0.207
1889.581,-0.132,-0.219,-0.027,-0.223,-0.041,-0.309,0.044,-0.266,0.006,-0.352,0.093
1889.664,-0.110,-0.212,-0.031,-0.208,-0.013,-0.262,0.041,-0.247,0.012,-0.314,0.083
1889.747,-0.339,-0.446,-0.264,-0.433,-0.245,-0.542,-0.136,-0.477,-0.210,-0.584,-0.099
1889.83,-0.232,-0.339,-0.140,-0.322,-0.142,-0.501,0.037,-0.366,-0.097,-0.531,0.071
1889.913,-0.562,-0.665,-0.458,-0.656,-0.469,-0.893,-0.231,-0.701,-0.424,-0.919,-0.202
1889.996,-0.130,-0.255,-0.044,-0.231,-0.030,-0.601,0.340,-0.287,0.005,-0.628,0.358
1890.083,-0.313,-0.407,-0.214,-0.421,-0.205,-0.819,0.192,-0.463,-0.167,-0.840,0.213
1890.166,-0.274,-0.398,-0.179,-0.376,-0.172,-0.756,0.207,-0.424,-0.128,-0.776,0.231
1890.249,-0.392,-0.503,-0.295,-0.483,-0.302,-0.780,-0.005,-0.541,-0.259,-0.808,0.016
1890.332,-0.198,-0.306,-0.108,-0.290,-0.107,-0.512,0.115,-0.346,-0.071,-0.546,0.138
1890.415,-0.350,-0.479,-0.264,-0.447,-0.252,-0.570,-0.129,-0.502,-0.216,-0.618,-0.094
1890.498,-0.262,-0.354,-0.167,-0.346,-0.178,-0.415,-0.109,-0.394,-0.137,-0.464,-0.063
1890.581,-0.294,-0.393,-0.184,-0.384,-0.204,-0.457,-0.131,-0.432,-0.155,-0.505,-0.079
1890.664,-0.345,-0.458,-0.266,-0.432,-0.257,-0.506,-0.184,-0.485,-0.228,-0.559,-0.147
1890.747,-0.399,-0.510,-0.314,-0.485,-0.313,-0.611,-0.187,-0.537,-0.274,-0.653,-0.154
